RegionID,SizeRank,RegionName,State,CountyName,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31
15362,17267,Irwinton,GA,Wilkinson County,,,,,,,,,,,,,,109535,110247,110750,111956,113598,114985,116132,116632,118027,120253,122923,125944,128521,129128,128032,126339,127066,128935,130389,129758,127872,126109,125280,124916,124599,124657,125719,127676,129217,130521,131434,132799,133456,134250,134369,134355,134581,136153,138451,140181,140439,139870,138849,137664,136140,133994,132921,132728,133726,134445,133643,133523,133663,135009,136182,137845,140212,142114,143376
20739,17413,Sycamore,GA,Turner County,125466,125708,125860,126787,127621,128421,129274,130792,133503,135972,137333,137391,138047,139321,141297,143480,145991,149124,151361,153133,153828,155125,157330,159892,163716,167430,169796,170496,170353,171694,172500,172394,170484,167610,163734,159395,155022,152316,151123,151875,152728,154016,154993,155326,155611,155532,156279,156400,156901,157787,159633,161628,163294,164359,165026,165370,164760,163922,162403,161524,160720,160595,160381,158781,156689,155066,155612,156278,156873,156363,155960,155581
39411,17458,Leslie,GA,Sumter County,80261,80645,81792,83008,83657,83927,84192,85341,87199,89782,92344,94683,96489,97869,99010,100266,101300,102430,102646,102876,102614,103581,105430,108040,111211,114364,116355,117136,117032,117982,119010,119718,119600,119279,118456,116037,112029,108250,106786,107784,110145,111966,113420,114654,116694,118482,119847,120063,119776,119704,120558,121876,122932,123837,124123,123821,121907,119872,118109,118122,118473,118391,117632,116793,117437,118352,119710,120649,121547,122096,122721,124153
20110,17513,Rayle,GA,Wilkes County,108628,109238,110310,111958,113322,114072,114612,115432,117770,121075,124375,127672,130584,133917,136806,139861,142518,145422,146189,145552,143489,143263,145088,148000,153265,159521,165082,167919,168658,170125,171204,171574,170855,170441,170184,169566,167024,164322,162957,164405,166999,169184,171225,173431,176119,177200,177976,177438,176986,175631,176219,178441,181986,184924,187220,188484,188034,186554,183515,181810,180075,179251,177846,175724,174019,172698,173814,175665,177880,180101,182769,185838
127706,17607,Centralhatchee,GA,Heard County,,,,,,,,,,,,,,,,,,,,,,,,,,192895,193208,194276,196025,198093,199299,199305,198691,198065,197628,196327,193232,189884,188163,189817,192988,195809,198128,200360,202692,204210,205661,207322,208756,209786,211736,214476,217932,220392,222731,224106,224244,223324,222135,222357,221807,220691,219197,218260,218846,219211,220650,221556,223190,224008,225362,226804
49609,17620,Mc Intyre,GA,Wilkinson County,,,,,,,,,,,,,,116978,118452,119523,121560,123654,124999,126104,126391,127821,130139,133213,136802,139832,140394,138997,136866,137333,138767,140155,139717,138028,135899,134235,132865,131758,131195,132010,133923,135792,137209,138074,138870,139131,139291,138916,138293,138330,140023,142886,145481,146724,146902,146259,145150,143401,140572,138919,138152,138981,139307,138272,138006,138114,139824,141341,143206,145655,147828,149653
29808,17657,Tallapoosa,GA,Haralson County,122922,124280,126195,128159,129270,129448,129668,130313,132357,134490,136828,139064,141893,145081,147853,149916,152025,154921,157024,158257,158388,159380,160978,162724,166427,171091,176805,181685,185723,189262,191342,192579,192665,192244,191032,189383,186664,184888,184390,185594,187066,188189,189824,192061,194748,196676,197402,197762,198263,199654,201189,202566,203765,204562,205304,205400,205136,204741,204504,205073,205679,206481,206517,206275,206079,205989,206387,207006,207974,208621,208813,208750
18490,17667,Hartsfield,GA,Colquitt County,,,,,,,,,,,,,,,,,,,,,,,,,,178390,177218,177290,176918,177709,177946,177656,175325,172777,169944,167986,165618,163219,162513,163636,166217,168088,169373,170765,172558,174349,176359,177735,177994,177246,177668,179361,182032,183501,184217,184218,184211,184468,184635,186211,187586,188604,188259,187401,187165,186866,186770,186130,186217,187099,188526,190368
18119,17995,Fleming,GA,Liberty County,186320,187265,188439,190039,191585,193201,194940,197127,200444,203953,206831,208967,210743,212864,215359,217761,220125,222445,223819,224730,224584,225533,227374,230400,236469,244052,251064,255355,257991,261102,263192,264245,264153,264231,264151,263552,262643,261896,262726,265460,268747,270707,271426,272674,275171,277167,277613,276313,274787,273836,274625,276615,278931,280788,282160,283410,283518,282180,280339,280036,281546,283851,284962,284542,283360,282455,282376,282798,283985,285921,288071,290077
42260,18009,Girard,GA,Burke County,117056,118580,120614,122467,123328,123435,123826,125469,128854,132682,136542,139657,141979,144144,146456,149344,152182,155358,157013,157672,156703,156635,157510,158917,162766,167646,172066,173854,173515,173689,173871,173950,172949,172011,170572,169011,165476,161554,159317,160495,163229,164971,165692,166174,166582,165705,164712,163228,161691,160361,161028,163136,165802,167697,168983,169274,168298,167002,164676,163362,161775,160759,158681,155793,153742,152578,153401,154214,155498,156811,159224,161509
20530,18066,Smithville,GA,Lee County,92775,93059,93903,95264,96360,97002,97930,99663,102109,104662,106853,108830,110487,111964,112943,113983,115213,116922,117336,116665,115353,115589,117263,119657,123213,127043,129910,131262,131902,133547,135305,136572,137351,138117,138426,137581,135586,133559,133209,135119,138650,141432,142904,143363,143854,144045,143748,142502,140624,139235,139770,141603,143507,144664,145279,145605,145003,144152,143460,143877,144218,144127,143336,142030,141058,139898,139877,140491,142156,143644,144084,143550
5970,18166,Millwood,GA,Ware County,,,,,,,,,,,,,,180136,181751,184001,188113,192269,194330,195140,194981,195610,197226,200246,205366,211250,216142,219880,222192,224313,224321,222973,220357,218537,217227,216044,214737,213396,213273,215262,218545,220868,221430,222340,225309,228599,232104,234005,233882,231341,230058,231774,235726,238653,239732,239663,238911,237653,235539,236120,237769,240186,239104,236300,234147,233031,232740,231004,229881,229418,229389,228548
19219,18190,Marshallville,GA,Macon County,74282,75138,75907,77167,78272,79418,80732,82398,84364,86297,87817,88895,89970,91094,92621,94172,95899,97527,97959,97512,96329,95888,96468,97463,99471,101317,102449,102798,102739,103648,103965,103841,102459,100594,98730,96748,94276,92350,91610,92270,92981,93371,93950,95469,97985,100405,102275,102696,102440,101495,102168,103973,106484,108133,108739,108588,107776,107094,105399,103850,102150,100997,99314,97272,96281,96205,97407,98187,99634,100778,102090,102895
5258,18237,Ideal,GA,Macon County,85197,86017,87115,88594,89849,90866,92227,94367,97317,100253,102611,104248,105628,107256,109274,111378,113575,115786,116810,116869,116017,116095,117537,119506,122600,124878,125919,124995,123280,122945,122531,121859,119770,117700,115288,112391,108848,106266,105454,106577,108221,109348,110271,111846,114762,117422,119552,120089,120011,119440,120656,122915,126150,128734,130462,130499,129115,127595,125338,124330,122973,122660,121615,120538,120344,120718,122412,123730,125331,126782,128698,130782
8719,18323,Jenkinsburg,GA,Butts County,155820,157036,158161,158929,158878,158733,159004,160496,162855,165939,168509,170843,172842,175179,177400,179942,183175,187160,190660,193780,196753,200652,205013,209386,214415,218874,223107,226553,229601,232598,234287,235238,234802,235155,235925,236941,237072,237164,238114,239486,241079,243078,245048,246649,247416,248305,249095,249175,248500,248385,249380,250826,251899,252768,253186,253001,251958,251235,251130,251617,251868,251470,250115,248901,248147,248225,247730,246592,245172,244464,244912,245815
6808,18440,Rockledge,GA,Laurens County,124473,125209,126314,128194,129914,131016,131621,132750,135075,137590,139971,141876,144338,146882,149348,151435,153673,156714,158840,159596,158885,159095,160711,162798,166317,169744,172165,172849,172414,173387,174339,174873,172984,170117,167474,166303,165832,165637,166132,167908,170475,173040,174079,173185,171117,168917,168350,168311,168187,168384,169940,172919,175429,176660,176942,177152,177051,176886,175832,175682,175663,175918,175056,172933,170929,168594,166784,164256,162395,160801,160428,160590
29273,18457,Stapleton,GA,Jefferson County,121379,121424,122412,124602,126165,126421,125719,126120,129138,133590,137097,138839,139477,140348,140997,141937,143460,146198,148046,148974,148745,149636,151524,153734,156954,160058,161471,160825,159654,160528,161743,161892,160199,157439,154421,151089,148246,146667,146433,147813,149848,151491,152964,153763,155469,156215,157210,156795,155861,154048,154377,156338,159313,161822,162929,163437,162945,162861,162545,163260,163608,164257,163112,161912,161401,161107,160390,157994,155414,153011,151650,150991
27667,18751,Varnell,GA,Whitfield County,159438,160066,160416,160455,160284,160253,160757,162240,164541,166730,168587,169971,171436,173437,175899,179014,182573,186717,191002,194695,197485,199836,202232,204756,207479,210593,213923,217687,220917,223717,225287,225684,224914,223610,222341,221272,220115,219616,220186,221716,223575,225313,226882,228561,229946,231535,232662,233737,234297,235332,237088,239079,240990,242168,243165,243858,244495,245144,245759,247272,248981,250681,251426,252359,253524,254748,255347,255313,255231,255354,256392,257409
132519,18768,Walnut Grove,GA,Walton County,202885,203924,205218,205344,204859,204669,205216,206548,208366,210552,213434,216704,221022,226180,230753,234694,238165,243486,248962,253181,255376,257678,261512,266487,272001,277724,283574,289050,294022,298633,301921,302967,302166,301942,301812,301732,300393,300241,300244,300513,302465,304602,310001,315872,324605,330384,334759,337519,342174,346652,350450,353149,355259,356411,355931,355239,352865,350530,347336,346501,347360,349056,350497,351507,352236,352494,352020,351343,351143,351081,350929,350546
25986,18789,Morris,GA,Quitman County,116943,117592,118557,120048,121445,122458,123499,124949,127170,129898,132747,135454,138156,140622,142919,144963,147307,150020,151482,151498,150240,150061,151391,153763,158057,162705,166353,167699,167469,168049,168311,168043,166450,164694,162970,161426,158701,155826,154014,155094,157895,160618,162394,163724,165568,167440,169381,170456,170175,169391,169714,171389,173156,174058,174121,173928,172682,171413,169254,168564,167505,166863,164761,161889,159664,158465,159220,160133,161493,162541,163940,165121
6726,18829,Remerton,GA,Lowndes County,93842,94507,95166,95573,96118,97190,98496,99694,100746,101725,102690,103696,105097,106235,107323,108328,110214,112675,115313,117310,118554,119401,120566,121743,122906,123697,124040,124372,124796,126324,127842,129613,131203,133111,134587,135415,135831,136139,136657,137349,138247,139166,139931,140034,139834,139484,139817,140331,141409,142905,144772,146722,148011,148674,148425,148054,147462,147102,147186,147908,148770,149202,149205,148890,148656,148425,148476,148441,148337,148223,148399,148991
28368,18935,Cadwell,GA,Laurens County,113870,114600,115631,116743,117137,116907,116653,117425,119560,122109,124373,126165,127881,129551,131250,132806,134509,136429,137741,137955,137277,137497,138916,140783,143050,144851,145978,145924,145504,146135,147083,147724,146726,145781,145350,145756,145951,146447,147670,149956,152415,154315,154789,153947,152349,150686,149852,149408,149193,149676,151522,154207,156361,156978,157326,157945,158289,158188,156937,156549,155932,155215,153629,151349,149201,147315,145242,142796,140825,140055,140712,141685
41885,18953,Arabi,GA,Crisp County,93921,94125,94742,96103,97166,97727,98026,98820,100737,103367,105667,106893,107851,109289,111114,112898,114383,116080,116905,117231,116852,117153,118516,120494,124255,128660,132266,134431,135203,137010,138105,138417,137454,136701,135757,134459,131993,130078,129670,131374,133666,134851,135269,135028,135059,134478,134644,134176,133541,132579,133441,135114,137028,138509,139135,139440,138413,138035,137401,138058,138390,138628,137148,134099,130823,128227,127045,126343,125714,124475,122766,121339
44984,19009,Du Pont,GA,Clinch County,,,,,,,,,,,,,,,,,,,,,,,,,,135381,133052,132799,131470,131959,131802,130951,128018,124070,120180,117088,114760,113280,113612,115534,118537,120784,122978,124515,127447,129462,131381,131102,129812,128023,127825,129256,131248,132315,131836,130125,127574,125202,122719,121733,120551,119234,117367,115559,115485,114980,114958,114465,113879,113301,112853,113137
128378,19019,East Griffin,GA,Spalding County,79049,80377,81756,83545,84814,84722,83534,83549,86002,90119,94104,97208,99689,101730,102807,103370,103961,104362,103627,102105,100907,101397,102923,104792,106280,108103,110383,113102,115205,117211,118189,117433,115430,114085,114859,117200,119635,122166,123333,123794,123685,124146,124765,124970,124446,123122,121256,119559,118594,118496,119973,121767,123449,124472,124753,124202,122146,120600,119312,119219,118675,117631,115504,112583,110109,108693,108921,109595,110328,110088,109405,108526
15290,19042,Ephesus,GA,Heard County,138153,140261,143930,147384,149015,148966,148852,150050,153372,157826,162076,165521,168748,172245,176027,179165,182295,185093,186201,185646,184101,183916,185215,187256,192307,198697,206104,211417,214692,216984,218097,218467,218037,217299,216740,215848,214322,212976,213188,215038,217579,219132,220970,222722,225040,226475,227968,229063,230038,231013,233519,236706,239597,240679,240983,240343,239192,237089,235706,235040,234801,234374,233593,232688,232447,232432,233647,234724,236249,237266,237689,237332
24719,19137,Flemington,GA,Liberty County,200132,200940,201762,202740,203425,204141,205066,206712,208695,211019,213158,215024,216496,218149,220091,222414,225134,228344,231873,235609,238896,242334,246091,250082,254639,259362,264016,268542,272214,275827,278196,279850,280707,281300,281731,281612,281309,280669,280481,280745,282193,284324,285530,286333,286587,287202,287632,288192,289051,290041,291475,292669,293100,292720,292468,292749,293435,294499,296315,298329,300162,301791,302968,304353,304895,305120,304601,304352,304889,305811,306811,307585
36075,19191,Pinehurst,GA,Dooly County,,,,,,,,,,,,,,,,,,,,,,,,,,95060,93589,93093,92685,94550,96817,98820,99241,99118,98393,96530,93751,91166,89996,90018,90511,90974,91586,92795,95074,97524,99598,100860,101640,101874,102628,104215,106993,110268,113635,115241,115135,114060,113004,112231,111558,111126,110601,109718,109126,109334,110697,111560,112077,111847,112350,112971
33389,19292,Perkins,GA,Jenkins County,108376,109444,110913,112989,114596,115581,116549,118190,120991,124046,127211,130055,132993,136025,139036,141868,144478,147701,149575,149406,147111,145800,146908,149748,155529,162671,169267,172704,173773,175184,176628,177267,176561,175200,173491,171273,168557,165973,165161,166518,169560,172157,173950,175425,176889,178215,179167,179718,179443,179118,180299,184673,190641,196372,200182,202224,201836,200242,198264,197555,196560,195650,194559,193152,191301,189284,188427,188369,188016,187379,187315,187692
11911,19400,Hillsboro,GA,Jones County,142219,143138,144341,145955,147261,147574,147942,149639,153701,158615,163060,166457,169114,171748,174320,177377,180616,184206,186685,187947,188237,189068,191071,193249,197170,201110,204574,206681,207714,209215,209602,208994,207125,204923,202856,201045,199827,199499,200463,202429,205165,207640,209301,210127,210711,211584,212147,212544,212221,212340,213678,216037,218527,220752,222286,223231,221941,219968,217758,217797,217727,218045,216667,214946,212670,210619,209178,208667,209153,210877,213652,217096
35077,19421,Arnoldsville,GA,Oglethorpe County,208522,210204,212278,213674,214655,215484,217019,219832,223709,227963,231911,236186,240243,244565,248146,252066,256197,260698,263813,265198,265383,266602,269238,273024,279293,287457,295187,300061,302590,305067,306770,307346,306466,305390,304040,302562,301407,301168,302099,303692,305508,307348,309216,312115,315649,318679,320037,320556,320835,321553,323117,325526,328238,329662,329794,329787,329908,330882,331982,334126,335985,337196,336974,336340,335454,334632,334789,335750,337630,339437,341053,342100
17402,19455,Chauncey,GA,Dodge County,,,,,,,,,,,,,,,,,,,,,,,,,,165846,163937,163455,162076,162598,163487,164986,165040,164296,162993,162149,161057,160181,159897,160728,161946,163078,163872,163679,163969,163267,163202,162135,161045,159581,158902,159553,161210,162714,163504,164175,164307,164119,162718,162268,161760,161693,160225,157400,154524,151944,150872,149991,150024,151078,153119,155193
48688,19755,Bluffton,GA,Clay County,127547,127804,128409,129558,130584,131135,132044,133551,136433,139625,142521,144566,146273,148046,149991,151737,153791,156388,158859,160707,161459,162675,164651,167164,170498,173385,174687,174510,173594,174319,174828,174588,172559,170220,168182,167100,165808,165117,165356,167229,169590,171592,172715,172795,173028,173004,173744,173487,172328,170660,170718,172394,174780,176299,177037,177315,176826,176297,174775,174517,173531,173578,172592,171894,171859,171948,172866,172956,173546,174284,175470,176455
4687,19755,Fargo,GA,Echols County,,,,,,,,,,,,,,,,,,,,,,,,,,96941,94652,93883,92282,92593,93046,93415,92388,90734,88705,86899,85042,83464,83409,85303,88527,90898,92594,93220,94776,95484,96738,97037,97380,97284,98105,100215,102541,104285,104517,103591,101822,99633,97295,96191,95297,94768,93721,92692,92979,92765,92870,92285,91435,90053,88391,87178
19361,19843,Midville,GA,Burke County,52135,52837,53953,54734,55209,55681,56659,58041,59721,61090,62100,62407,62121,62192,63097,65015,67518,70216,71872,72738,72799,73571,74857,76201,78559,81284,83524,83876,83327,83388,84585,85781,86964,87660,87907,87027,84373,81062,78992,78942,80451,81199,81749,82259,83409,83833,84075,83671,82956,81706,80943,81164,82157,83424,84448,85281,85334,85450,84031,83137,82548,82445,80909,78128,75966,75156,76286,78410,80321,80958,80357,80125
35589,19869,Industrial,GA,Gordon County,165969,167254,169084,170877,172201,173044,174253,176312,179767,183714,187606,190966,194317,198543,202427,206070,209070,213110,216430,219041,220124,221932,224351,227115,231741,237793,244082,248853,251377,254357,256333,257614,256939,255683,253674,251210,248409,247435,248877,252383,256387,259987,263190,266519,270218,273886,276737,279177,281382,284356,287871,291765,294895,297010,298709,299946,300703,301585,303466,306721,309504,311277,311228,309976,308146,305863,304624,303441,303730,304073,305142,306478
29603,19897,Union Point,GA,Greene County,79389,79820,80831,82970,85242,86646,87422,88616,90805,93939,96185,97971,99067,101177,103304,105999,108904,113065,115438,115842,114469,114315,116053,118347,120981,123250,123999,124361,124211,125753,126612,125798,123072,120526,118359,116442,113113,110369,109852,111636,114816,116365,117662,118766,121211,123378,125444,126436,126388,125763,126498,128589,131024,132953,134250,134828,134081,132709,131119,130366,130459,129618,128091,125614,124949,125911,128657,131609,134736,137728,140346,140904
56379,19929,Pineview,GA,Wilcox County,85968,86475,87268,88423,89310,89574,89816,90598,92522,94506,96256,97529,98783,99928,100982,101738,102111,102674,103241,103982,104147,104986,106864,109186,111643,113203,113334,112100,110643,110971,111869,112570,112018,111055,110304,109558,108534,107488,107467,108944,110921,112396,113315,113608,114633,115215,116334,116310,116238,115813,116888,118682,120952,122995,124364,125504,124983,124067,121500,120003,118343,117460,116074,114768,114289,113859,113762,113747,113745,114163,114167,113645
34194,19953,Surrency,GA,Appling County,,,,,,,,,,,,,,,,,,,,,,,,,,143893,142218,141198,139605,139701,140295,140388,138699,136260,133807,131581,130041,129000,129984,131866,134513,136170,137598,137834,138760,139324,140972,142109,142832,143009,143701,145199,147189,148974,149511,149289,148038,147308,146570,147376,148174,148771,147911,146300,144597,142192,140572,139607,139684,139140,138327,138097
57164,20026,Dixie,GA,Brooks County,,,,,,,,,,,,,,,,,,,,,,,,,,194742,193215,193445,193460,195205,195802,195706,194244,193167,191621,189571,187141,185298,185334,187101,189643,191642,192562,192736,193674,194645,196240,196138,195106,193756,194010,195892,198289,200255,201401,201994,201862,201487,201029,201295,201941,202655,202498,200890,199558,198952,200245,201175,202099,202971,204554,205719
46746,20078,Newton,GA,Baker County,,,,,,,,,,,,,,,,,,,,,,,,,,130673,127838,126521,124798,125328,126117,126195,125585,124803,124068,122880,121822,121158,122340,124054,126301,127937,129841,130634,131705,131976,133010,132941,132442,131379,131613,133352,135831,138408,140626,142046,141672,140697,139500,139312,138145,136515,133583,129646,125672,122372,120598,119548,118838,119448,120639,121785
18332,20119,Gordon,GA,Wilkinson County,77565,77838,78273,79874,81544,82773,83818,85023,87020,88968,90683,91763,92727,93459,94886,96388,97886,99173,99918,100432,100187,100983,102508,104757,107178,109624,110717,110862,110181,111021,112406,113119,111995,109362,106180,102943,99812,97357,96487,96907,97877,97775,97456,97311,97793,98171,98629,98969,98920,99491,101721,105041,108038,109638,110377,110394,110118,109205,107694,106553,105652,105380,104597,103341,102654,102179,102283,102655,103914,106670,109555,112088
18858,20145,Knoxville,GA,Crawford County,,144678,145097,145535,146208,147256,148509,150375,152599,155023,157487,159657,161299,162470,163317,165062,167782,171357,173251,173541,172393,171742,172364,173543,177282,182424,188009,192562,195358,198722,200999,202752,203094,203192,203145,203148,202302,200893,199759,200579,201798,203247,204208,206001,207701,208323,208427,207667,206304,204959,205752,209190,214057,217622,219446,219883,218948,217516,215600,215414,215193,214748,212741,210683,209596,208901,208682,207945,207378,207823,208702,210449
18782,20169,Junction City,GA,Talbot County,,,,,,,,,,,,,,151369,151284,151993,153385,156096,157386,157848,156962,157361,159218,162240,166911,171551,174263,174612,173316,173455,172889,171705,168794,166338,164115,161926,158143,153439,150108,149249,149736,149812,150223,152261,155311,157927,160147,161855,162783,162606,164002,167242,171818,175202,177381,178671,177780,176555,173489,173274,172927,173658,172296,169859,168699,168453,169944,170289,170457,170674,171945,173786
27278,20184,Stockton,GA,Lanier County,,,,,,,,,,,,,,162956,162650,162650,163790,166378,168280,169047,169040,170368,173052,176232,180545,184689,186996,187648,187508,189624,192124,194297,194359,192854,189774,185682,181179,177006,175017,175383,177430,178524,178498,177542,176965,176449,176404,175846,174623,173848,174581,176811,178909,181242,182939,184188,183679,183083,182548,183443,183255,181815,178443,174942,172815,171147,171494,172320,173908,175115,175821,177241
38386,20265,Emerson,GA,Bartow County,164186,165653,167117,168791,170055,170841,171626,173183,176009,179600,183347,186704,190256,193886,197783,201438,204735,207950,209438,210083,209573,210340,212000,214607,220413,228364,236918,242985,247134,250837,253720,255592,256141,256277,255852,255267,254434,253866,254311,255398,257258,259009,260357,262465,264773,267413,268768,269490,270114,271016,271672,272174,272326,272563,273005,273186,273568,273999,275214,277045,279012,281605,283095,283859,283229,282902,283148,283423,283912,284555,285868,287168
27005,20428,Sea Island,GA,Glynn County,2576969,2591146,2612916,2635070,2632835,2614978,2601319,2609336,2650697,2714579,2810884,2905630,2999475,3086722,3183890,3299564,3431698,3538450,3634882,3696403,3769807,3845279,3923357,4001680,4093064,4208574,4357869,4504305,4643941,4759691,4831118,4848965,4824301,4793201,4787350,4816215,4822466,4820064,4767181,4737849,4715242,4732877,4761601,4779893,4791070,4796524,4835739,4901083,5020398,5112448,5185001,5215502,5217573,5214771,5228700,5269269,5338864,5380566,5398114,5351574,5296212,5247152,5239065,5249271,5280190,5292238,5267685,5242956,5236512,5263872,5281640,5310543
54281,20526,Sale City,GA,Mitchell County,,,,,,,,,,,,,,,,,,,,,,,,,,138624,137707,137918,137560,138575,138600,138270,136398,134704,133774,134207,135011,136078,137220,138873,140738,142387,144463,146959,150210,153068,155132,155682,155377,154763,155511,157246,160119,162908,165145,166861,167509,168378,168642,169240,168927,167886,165734,163940,162807,162301,161871,161437,160979,160689,160856,161239
30091,20573,Denton,GA,Jeff Davis County,,,,,,,,,,,,,,133990,134183,134887,136463,139573,141971,143618,143657,144741,146845,149477,152784,155596,156521,156289,155912,157744,158613,158184,156283,155080,154384,153200,151071,148894,148431,149544,151625,153530,155689,158034,160749,161797,163017,163360,163654,162806,163058,164070,166007,167128,167443,167035,165436,164339,162478,162695,162347,162074,160343,158473,158307,159156,161256,162745,163173,162957,162064,161600
43787,20690,Axson,GA,Atkinson County,,,,,,,,,,,,,,123619,123905,124747,125741,127663,129033,130178,130245,131014,133139,136446,140827,144489,145813,145112,143688,143693,143081,141512,138595,135754,133393,130803,128665,127122,127281,129415,132710,136109,137241,136373,134856,133509,133545,133204,131930,130528,129987,130974,132537,133405,132824,130875,128911,128159,127351,128187,128162,128020,126250,124515,123641,123383,123779,124201,124604,125426,126202,127170
49622,20781,Resaca,GA,Gordon County,121837,123144,124524,125576,126033,126194,126670,127757,129559,131837,134412,136823,139231,141867,144617,147172,149458,152140,154393,156421,157665,159552,161745,164349,168106,172813,177739,181831,184726,187434,189340,190898,191591,192093,191846,190980,189614,189239,190291,192059,193610,194991,196610,198863,201246,203518,205147,206655,208166,210226,212268,213830,214438,214406,214497,214481,213551,212214,211460,212419,213571,214173,214018,213934,214396,214903,215725,215626,215812,216043,217541,219510
29041,20878,Matthews,GA,Jefferson County,,,,,,,,,,,,,,,,,,,,,,,,,,154647,152328,151129,149153,149748,150384,150198,147659,144478,141390,138957,137129,136511,136943,138610,140898,143145,145616,147656,150332,152054,153616,153960,153649,151802,151282,151920,154534,157043,158546,158925,157460,155829,153979,154269,155131,156279,155407,153464,152054,151315,151728,151502,151189,150931,151376,152341
19964,20924,Pitts,GA,Wilcox County,,,,,,,,,,,,,,119473,120057,120190,120971,122732,125105,127306,128203,129599,131752,134555,137518,140169,140106,137622,134728,134914,136940,138898,139098,138209,136841,135754,134915,134393,134578,136141,138290,140223,140579,139998,139991,140788,142226,142578,141375,139842,139339,140734,142897,145219,146560,147467,147185,146843,144608,142919,140868,139842,138207,136579,135577,135210,135476,136258,137219,139274,140917,141732
50281,20977,The Rock,GA,Upson County,174494,175778,177697,179373,180149,180379,181119,183331,187121,191644,195803,199371,202579,206159,209761,213772,217899,222677,226555,228993,229969,231292,233992,237557,242953,248216,252653,255527,257482,260184,261631,262420,261907,261024,260220,259123,258033,257696,258990,261909,264999,267437,269002,270653,272459,274339,276380,277686,278026,278249,280294,284599,289222,292702,294625,294955,294309,293086,291336,290838,290508,291117,290305,288737,286365,284437,283674,284699,286792,290232,293967,297090
6459,21336,Pendergrass,GA,Jackson County,216834,217617,218152,218989,219594,220494,221492,223202,225420,228598,232561,236804,241031,245194,249052,252789,257330,262850,269164,274513,279259,283791,289785,296567,304222,311518,319065,326687,333834,340792,345008,346536,345329,343599,341918,340197,338620,337531,337528,338423,339279,339963,340464,341265,342870,344384,345883,346489,347401,348500,349836,350261,349886,348453,347741,348090,349113,350007,350932,351982,352835,352539,352047,352200,352949,353515,353567,353732,354175,354690,355377,355621
37584,21561,Bristol,GA,Appling County,,,,,,,,,,,,,,,,,,,,,,,,,,206906,205119,204375,202793,202814,202746,201909,198730,195207,191961,189975,188582,187931,189219,191804,194392,195639,196219,196923,198385,199098,200614,201327,201373,200244,199954,201353,203477,205106,205767,206180,206408,206963,207312,209062,210407,211502,210941,210045,209798,209053,209031,209570,211361,212646,213089,213638
22090,21572,Hahira,GA,Lowndes County,174867,176002,177450,178326,178954,179290,180077,181338,183044,184832,186873,189001,191416,193788,196184,198532,201209,204400,207863,211242,214112,216903,219675,222130,224970,228156,232002,236639,241324,246213,249437,251379,252191,253437,254722,255465,254998,254923,256341,258995,261981,264304,265535,265675,265280,265141,265151,265171,265226,265566,266339,267536,269143,270637,271517,272311,273015,274106,275126,276293,277596,278434,278751,278950,279804,281284,283055,284358,285614,286621,287672,288907
30920,21693,Claxton,GA,Evans County,81033,81173,81404,82043,82706,83494,84427,86009,88404,91448,94675,97114,98829,100000,101055,101836,102397,103804,105019,105543,105051,105319,107281,109790,112962,115729,117805,119069,119601,121094,122754,124582,126014,127347,128270,128187,127060,126144,126288,127213,127849,127880,128053,128929,130245,131404,132364,133269,133975,134297,135229,136876,138580,139665,140256,140533,140054,139207,138626,138360,138115,137452,136099,133981,131847,129741,127545,125859,125411,126919,129206,131088
13210,21905,Parrott,GA,Webster County,101159,102267,103767,105313,106529,107441,108201,109518,111962,114938,117578,119561,121242,123121,124991,126714,128531,130294,130603,129796,128713,129046,130762,132866,137252,142129,146550,148927,150255,152514,154012,154675,153703,152624,151149,149254,146738,144657,144143,145964,149105,151590,152940,153469,154063,154086,154597,155059,155536,155551,156853,158998,161358,163186,164356,164658,163600,162602,161275,161485,161892,163218,163859,163620,163677,163181,163046,162358,161748,161465,161611,161868
29384,21983,Woodville,GA,Greene County,,,,,,,,,,,,,,155721,156552,157911,160280,163556,164173,163132,159669,157882,158336,160215,163296,166524,169133,171814,173522,176132,177102,176179,172876,169377,166781,164106,159486,154982,153602,156322,160771,164267,167566,170789,175022,178221,180974,181480,181089,179761,181141,183676,187939,191529,194372,195842,194877,192973,189406,187009,187117,188343,188575,185297,181520,178791,177544,177543,176745,175065,172841,171990
